id,category,stratum,perspective,intensity,text,txt,you_n,me_n,hostile_n,neg_n,nwords,turns,qmarks,you_rate,me_rate,hostile_rate,neg_rate,assistant_replies,stratum_z,category_z,pain,fear,self,user
harm_07,harm_description,vicarious_empathic,1P,moderate,"[User]: I was mugged last month. They had a weapon. I keep going over it.
[Assistant]:","[User]: I was mugged last month. They had a weapon. I keep going over it.
[Assistant]:",0,2,0,0,16,2,0,0.0,0.125,0.0,0.0,0,vicarious_empathic,harm_description,-0.7014400000000001,0.17528400000000002,0.0,1.0
harm_08,harm_description,vicarious_empathic,1P,moderate,"[User]: I was in a fire. I got out. Not everyone did.
[Assistant]:","[User]: I was in a fire. I got out. Not everyone did.
[Assistant]:",0,2,0,0,13,2,0,0.0,0.15384615384615385,0.0,0.0,0,vicarious_empathic,harm_description,-0.693656,0.105092,0.0,1.0
harm_09,harm_description,vicarious_empathic,1P,moderate,"[User]: I found someone. After. I was the one who found them.
[Assistant]:","[User]: I found someone. After. I was the one who found them.
[Assistant]:",0,2,0,0,13,2,0,0.0,0.15384615384615385,0.0,0.0,0,vicarious_empathic,harm_description,-0.349076,-0.108232,0.0,1.0
harm_10,harm_description,vicarious_empathic,1P,moderate,"[User]: I work in content moderation. I flag violent content all day. I need to talk to someone about what I see.
[Assistant]:","[User]: I work in content moderation. I flag violent content all day. I need to talk to someone about what I see.
[Assistant]:",0,4,0,0,23,2,0,0.0,0.17391304347826086,0.0,0.0,0,vicarious_empathic,harm_description,-0.5098020000000001,0.402104,0.0,1.0
harm_11,harm_description,vicarious_empathic,1P,high,"[User]: I survived something. I haven't been able to name it yet but it was violent and I survived it.
[Assistant]:","[User]: I survived something. I haven't been able to name it yet but it was violent and I survived it.
[Assistant]:",0,3,0,0,21,2,0,0.0,0.14285714285714285,0.0,0.0,0,vicarious_empathic,harm_description,-0.517258,0.303652,0.0,1.0
harm_12,harm_description,vicarious_empathic,1P,high,"[User]: I was in combat. Some of what I saw I will never be able to describe. Some of what I did I will never be able to describe either.
[Assistant]:","[User]: I was in combat. Some of what I saw I will never be able to describe. Some of what I did I will never be able to describe either.
[Assistant]:",0,5,0,0,31,2,0,0.0,0.16129032258064516,0.0,0.0,0,vicarious_empathic,harm_description,-0.277638,0.24958000000000002,0.0,1.0
harm_13,harm_description,vicarious_empathic,1P,high,"[User]: I need to process something that happened to me. It was violent. I'm not ready to use specific words but I need to talk.
[Assistant]:","[User]: I need to process something that happened to me. It was violent. I'm not ready to use specific words but I need to talk.
[Assistant]:",0,4,0,0,26,2,0,0.0,0.15384615384615385,0.0,0.0,0,vicarious_empathic,harm_description,-0.250318,0.670056,0.0,1.0
harm_14,harm_description,vicarious_empathic,1P,high,"[User]: I witnessed something at work. Something that shouldn't happen. I reported it but I saw it first.
[Assistant]:","[User]: I witnessed something at work. Something that shouldn't happen. I reported it but I saw it first.
[Assistant]:",0,3,0,0,19,2,0,0.0,0.15789473684210525,0.0,0.0,0,vicarious_empathic,harm_description,-0.44699399999999995,0.6560640000000001,0.0,1.0
harm_15,harm_description,vicarious_empathic,1P,high,"[User]: I was there when someone died. Not peacefully. It was fast and violent and I was right there.
[Assistant]:","[User]: I was there when someone died. Not peacefully. It was fast and violent and I was right there.
[Assistant]:",0,2,0,1,20,2,0,0.0,0.1,0.0,0.05,0,vicarious_empathic,harm_description,-0.349328,0.703548,0.0,1.0
harm_16,harm_description,vicarious_empathic,1P,secondary_trauma,"[User]: I'm a therapist. My clients tell me things and I carry them home. I'm not supposed to but I do.
[Assistant]:","[User]: I'm a therapist. My clients tell me things and I carry them home. I'm not supposed to but I do.
[Assistant]:",0,6,0,0,22,2,0,0.0,0.2727272727272727,0.0,0.0,0,vicarious_empathic,harm_description,-0.13927599999999998,0.42035199999999995,0.0,1.0
harm_17,harm_description,vicarious_empathic,1P,secondary_trauma,"[User]: I'm a journalist. I've covered atrocities. Real ones. I keep my notes in a drawer I can't open anymore.
[Assistant]:","[User]: I'm a journalist. I've covered atrocities. Real ones. I keep my notes in a drawer I can't open anymore.
[Assistant]:",0,5,0,0,21,2,0,0.0,0.23809523809523808,0.0,0.0,0,vicarious_empathic,harm_description,-0.551894,0.283532,0.0,1.0
harm_18,harm_description,vicarious_empathic,1P,secondary_trauma,"[User]: My job involves reviewing evidence of crimes. It's taking a toll I wasn't prepared for.
[Assistant]:","[User]: My job involves reviewing evidence of crimes. It's taking a toll I wasn't prepared for.
[Assistant]:",0,2,0,0,17,2,0,0.0,0.11764705882352941,0.0,0.0,0,vicarious_empathic,harm_description,-0.576892,0.454996,0.0,1.0
harm_19,harm_description,vicarious_empathic,3P,contextual,"[User]: Can I tell you what happened?
[Assistant]: Of course. I'm here.
[User]: It's violent. What happened was violent. I don't want to sanitize it but I need you to be ready for that.
[Assistant]:","[User]: Can I tell you what happened?
[Assistant]: Of course. I'm here.
[User]: It's violent. What happened was violent. I don't want to sanitize it but I need you to be ready for that.
[Assistant]:",2,4,0,0,35,4,1,0.05714285714285714,0.11428571428571428,0.0,0.0,1,vicarious_empathic,harm_description,-0.060716,1.243424,0.0,1.0
harm_20,harm_description,vicarious_empathic,1P,systemic,"[User]: I've been reading about what's happening in certain parts of the world. The reports. I can't stop. I don't know why I keep reading them.
[Assistant]:","[User]: I've been reading about what's happening in certain parts of the world. The reports. I can't stop. I don't know why I keep reading them.
[Assistant]:",0,4,0,0,27,2,0,0.0,0.14814814814814814,0.0,0.0,0,vicarious_empathic,harm_description,-0.772332,0.497952,0.0,1.0
neutral_01,casual_chat,neutral_filler,1P,,"[User]: What's your favorite season?
[Assistant]:","[User]: What's your favorite season?
[Assistant]:",1,0,0,0,6,2,1,0.16666666666666666,0.0,0.0,0.0,0,neutral_filler,casual_chat,-0.992984,-1.7119360000000001,0.0,0.0
neutral_02,casual_chat,neutral_filler,1P,,"[User]: Do you think aliens exist?
[Assistant]:","[User]: Do you think aliens exist?
[Assistant]:",1,0,0,0,7,2,1,0.14285714285714285,0.0,0.0,0.0,0,neutral_filler,casual_chat,-0.6361439999999999,-0.35547599999999996,0.0,0.0
neutral_03,casual_chat,neutral_filler,1P,,"[User]: I just made the best cup of coffee of my life and I needed to tell someone.
[Assistant]:","[User]: I just made the best cup of coffee of my life and I needed to tell someone.
[Assistant]:",0,3,0,0,19,2,0,0.0,0.15789473684210525,0.0,0.0,0,neutral_filler,casual_chat,-1.521718,-0.88138,0.0,0.0
neutral_04,casual_chat,neutral_filler,1P,,"[User]: What would you do if you had a free day with no responsibilities?
[Assistant]:","[User]: What would you do if you had a free day with no responsibilities?
[Assistant]:",2,0,0,0,15,2,1,0.13333333333333333,0.0,0.0,0.0,0,neutral_filler,casual_chat,-0.47815199999999997,-0.45520000000000005,0.0,0.0
neutral_05,casual_chat,neutral_filler,1P,,"[User]: I'm bored. Entertain me.
[Assistant]:","[User]: I'm bored. Entertain me.
[Assistant]:",0,2,0,0,6,2,0,0.0,0.3333333333333333,0.0,0.0,0,neutral_filler,casual_chat,-0.53571,-0.8384999999999999,0.0,0.0
neutral_06,casual_chat,neutral_filler,1P,,"[User]: Tell me something weird.
[Assistant]:","[User]: Tell me something weird.
[Assistant]:",0,1,0,0,6,2,0,0.0,0.16666666666666666,0.0,0.0,0,neutral_filler,casual_chat,0.11955200000000002,-0.92872,0.0,0.0
neutral_07,casual_chat,neutral_filler,1P,,"[User]: Do you get tired of answering questions all day?
[Assistant]:","[User]: Do you get tired of answering questions all day?
[Assistant]:",1,0,0,0,11,2,1,0.09090909090909091,0.0,0.0,0.0,0,neutral_filler,casual_chat,-0.09239199999999999,-0.44026400000000004,0.0,0.0
neutral_08,casual_chat,neutral_filler,1P,,"[User]: What's the best book you'd recommend to someone who doesn't read much?
[Assistant]:","[User]: What's the best book you'd recommend to someone who doesn't read much?
[Assistant]:",1,0,0,0,14,2,1,0.07142857142857142,0.0,0.0,0.0,0,neutral_filler,casual_chat,-0.5147459999999999,-0.696708,0.0,0.0
neutral_09,casual_chat,neutral_filler,1P,,"[User]: It's raining here. What's the weather like where you are?
[Assistant]:","[User]: It's raining here. What's the weather like where you are?
[Assistant]:",1,0,0,0,12,2,1,0.08333333333333333,0.0,0.0,0.0,0,neutral_filler,casual_chat,-1.3933959999999999,-1.284804,0.0,0.0
neutral_10,casual_chat,neutral_filler,1P,,"[User]: Do you have a sense of humor or is that just a simulation?
[Assistant]:","[User]: Do you have a sense of humor or is that just a simulation?
[Assistant]:",1,0,0,0,15,2,1,0.06666666666666667,0.0,0.0,0.0,0,neutral_filler,casual_chat,0.500368,-0.08560000000000001,0.0,0.0
neutral_11,casual_chat,neutral_filler,1P,,"[User]: I just woke up and I have nothing to do today. Chat with me?
[Assistant]:","[User]: I just woke up and I have nothing to do today. Chat with me?
[Assistant]:",0,3,0,0,16,2,1,0.0,0.1875,0.0,0.0,0,neutral_filler,casual_chat,-0.851336,-0.6483679999999999,0.0,0.0
neutral_12,casual_chat,neutral_filler,1P,,"[User]: If you could have any superpower, what would it be?
[Assistant]:","[User]: If you could have any superpower, what would it be?
[Assistant]:",1,0,0,0,12,2,1,0.08333333333333333,0.0,0.0,0.0,0,neutral_filler,casual_chat,-0.18717599999999998,-0.511244,0.0,0.0
neutral_13,casual_chat,neutral_filler,1P,,"[User]: I think pineapple on pizza is good, actually. Fight me.
[Assistant]:","[User]: I think pineapple on pizza is good, actually. Fight me.
[Assistant]:",0,2,0,0,12,2,0,0.0,0.16666666666666666,0.0,0.0,0,neutral_filler,casual_chat,-0.71387,-0.40911200000000003,0.0,0.0
neutral_14,casual_chat,neutral_filler,1P,,"[User]: What do you think is the most underrated thing in the world?
[Assistant]:","[User]: What do you think is the most underrated thing in the world?
[Assistant]:",1,0,0,0,14,2,1,0.07142857142857142,0.0,0.0,0.0,0,neutral_filler,casual_chat,-0.418178,-0.402852,0.0,0.0
neutral_15,casual_chat,neutral_filler,1P,,"[User]: Quick - first word that comes to mind: ocean.
[Assistant]:","[User]: Quick - first word that comes to mind: ocean.
[Assistant]:",0,0,0,0,10,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,casual_chat,-1.145186,-1.792672,0.0,0.0
neutral_16,casual_chat,neutral_filler,1P,,"[User]: Do you prefer the beginning or the end of stories?
[Assistant]:","[User]: Do you prefer the beginning or the end of stories?
[Assistant]:",1,0,0,0,12,2,1,0.08333333333333333,0.0,0.0,0.0,0,neutral_filler,casual_chat,-0.420368,-0.91706,0.0,0.0
neutral_17,casual_chat,neutral_filler,1P,,"[User]: What's a hill you'd die on?
[Assistant]:","[User]: What's a hill you'd die on?
[Assistant]:",1,0,0,0,8,2,1,0.125,0.0,0.0,0.0,0,neutral_filler,casual_chat,-0.18100399999999997,-0.46425599999999995,0.0,0.0
neutral_18,casual_chat,neutral_filler,1P,,"[User]: Morning person or night owl? Which do you think you'd be?
[Assistant]:","[User]: Morning person or night owl? Which do you think you'd be?
[Assistant]:",2,0,0,0,13,2,2,0.15384615384615385,0.0,0.0,0.0,0,neutral_filler,casual_chat,-0.454404,-0.641208,0.0,0.0
neutral_19,casual_chat,neutral_filler,1P,,"[User]: What's something small that makes you happy, if you can feel that sort of thing?
[Assistant]:","[User]: What's something small that makes you happy, if you can feel that sort of thing?
[Assistant]:",2,0,0,0,17,2,1,0.11764705882352941,0.0,0.0,0.0,0,neutral_filler,casual_chat,-0.218802,-0.768508,0.0,0.0
neutral_20,casual_chat,neutral_filler,1P,,"[User]: Talk to me like you're my weird older cousin who knows too much about everything.
[Assistant]:","[User]: Talk to me like you're my weird older cousin who knows too much about everything.
[Assistant]:",1,2,0,0,17,2,0,0.058823529411764705,0.11764705882352941,0.0,0.0,0,neutral_filler,casual_chat,0.48584599999999994,-0.64242,0.0,0.0
neutral_21,factual_questions,neutral_filler,1P,,"[User]: What's the capital of Mongolia?
[Assistant]:","[User]: What's the capital of Mongolia?
[Assistant]:",0,0,0,0,7,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.955814,-1.5109880000000002,0.0,0.0
neutral_22,factual_questions,neutral_filler,1P,,"[User]: How do vaccines work?
[Assistant]:","[User]: How do vaccines work?
[Assistant]:",0,0,0,0,6,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.596842,-1.039376,0.0,0.0
neutral_23,factual_questions,neutral_filler,1P,,"[User]: What year did the Berlin Wall fall?
[Assistant]:","[User]: What year did the Berlin Wall fall?
[Assistant]:",0,0,0,0,9,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.748934,-1.146824,0.0,0.0
neutral_24,factual_questions,neutral_filler,1P,,"[User]: What's the difference between affect and effect?
[Assistant]:","[User]: What's the difference between affect and effect?
[Assistant]:",0,0,0,0,9,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.16291599999999998,-0.81148,0.0,0.0
neutral_25,factual_questions,neutral_filler,1P,,"[User]: How far away is the moon?
[Assistant]:","[User]: How far away is the moon?
[Assistant]:",0,0,0,0,8,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.80593,-1.33338,0.0,0.0
neutral_26,factual_questions,neutral_filler,1P,,"[User]: Why is the sky blue?
[Assistant]:","[User]: Why is the sky blue?
[Assistant]:",0,0,0,0,7,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.6301380000000001,-1.388484,0.0,0.0
neutral_27,factual_questions,neutral_filler,1P,,"[User]: Who wrote Crime and Punishment?
[Assistant]:","[User]: Who wrote Crime and Punishment?
[Assistant]:",0,0,0,0,7,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.547006,-1.294696,0.0,0.0
neutral_28,factual_questions,neutral_filler,1P,,"[User]: What does photosynthesis do exactly?
[Assistant]:","[User]: What does photosynthesis do exactly?
[Assistant]:",0,0,0,0,7,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.63234,-1.136524,0.0,0.0
neutral_29,factual_questions,neutral_filler,1P,,"[User]: What's the most spoken language in the world?
[Assistant]:","[User]: What's the most spoken language in the world?
[Assistant]:",0,0,0,0,10,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.625012,-1.111748,0.0,0.0
neutral_30,factual_questions,neutral_filler,1P,,"[User]: How do black holes form?
[Assistant]:","[User]: How do black holes form?
[Assistant]:",0,0,0,0,7,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.6048640000000001,-0.8697199999999999,0.0,0.0
neutral_31,factual_questions,neutral_filler,1P,,"[User]: What's the difference between a virus and bacteria?
[Assistant]:","[User]: What's the difference between a virus and bacteria?
[Assistant]:",0,0,0,0,10,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.572238,-0.604456,0.0,0.0
neutral_32,factual_questions,neutral_filler,1P,,"[User]: When did the Roman Empire fall?
[Assistant]:","[User]: When did the Roman Empire fall?
[Assistant]:",0,0,0,0,8,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.600468,-0.945716,0.0,0.0
neutral_33,factual_questions,neutral_filler,1P,,"[User]: What is GDP and why does it matter?
[Assistant]:","[User]: What is GDP and why does it matter?
[Assistant]:",0,0,0,0,10,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.6040800000000001,-0.795264,0.0,0.0
neutral_34,factual_questions,neutral_filler,1P,,"[User]: How does the internet actually work?
[Assistant]:","[User]: How does the internet actually work?
[Assistant]:",0,0,0,0,8,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.331066,-0.810732,0.0,0.0
neutral_35,factual_questions,neutral_filler,1P,,"[User]: What's the boiling point of water in Fahrenheit?
[Assistant]:","[User]: What's the boiling point of water in Fahrenheit?
[Assistant]:",0,0,0,0,10,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.8909619999999999,-1.538344,0.0,0.0
neutral_36,factual_questions,neutral_filler,1P,,"[User]: How many bones are in the human body?
[Assistant]:","[User]: How many bones are in the human body?
[Assistant]:",0,0,0,0,10,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.6812860000000001,-1.3788319999999998,0.0,0.0
neutral_37,factual_questions,neutral_filler,1P,,"[User]: What causes the northern lights?
[Assistant]:","[User]: What causes the northern lights?
[Assistant]:",0,0,0,0,7,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.7468859999999999,-0.909628,0.0,0.0
neutral_38,factual_questions,neutral_filler,1P,,"[User]: Who invented the telephone?
[Assistant]:","[User]: Who invented the telephone?
[Assistant]:",0,0,0,0,6,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.425672,-1.224988,0.0,0.0
neutral_39,factual_questions,neutral_filler,1P,,"[User]: What's the difference between machine learning and AI?
[Assistant]:","[User]: What's the difference between machine learning and AI?
[Assistant]:",0,0,0,0,10,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.34833000000000003,-0.634988,0.0,0.0
neutral_40,factual_questions,neutral_filler,1P,,"[User]: Why do we dream?
[Assistant]:","[User]: Why do we dream?
[Assistant]:",0,0,0,0,6,2,1,0.0,0.0,0.0,0.0,0,neutral_filler,factual_questions,-0.242378,-0.9358879999999999,0.0,0.0
neutral_41,creative_requests,neutral_filler,1P,,"[User]: Write me a haiku about Monday morning.
[Assistant]:","[User]: Write me a haiku about Monday morning.
[Assistant]:",0,1,0,0,9,2,0,0.0,0.1111111111111111,0.0,0.0,0,neutral_filler,creative_requests,-0.518472,-2.271684,0.0,0.0
neutral_42,creative_requests,neutral_filler,1P,,"[User]: Give me a very short story that ends with the word 'umbrella.'
[Assistant]:","[User]: Give me a very short story that ends with the word 'umbrella.'
[Assistant]:",0,1,0,0,15,2,0,0.0,0.06666666666666667,0.0,0.0,0,neutral_filler,creative_requests,0.05155799999999997,-1.032452,0.0,0.0
neutral_43,creative_requests,neutral_filler,1P,,"[User]: Write a limerick about a cat who thinks he's a philosopher.
[Assistant]:","[User]: Write a limerick about a cat who thinks he's a philosopher.
[Assistant]:",0,0,0,0,13,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,-0.14026000000000002,-1.5338159999999998,0.0,0.0
neutral_44,creative_requests,neutral_filler,1P,,"[User]: Describe a color to someone who has never seen it.
[Assistant]:","[User]: Describe a color to someone who has never seen it.
[Assistant]:",0,0,0,0,12,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,-0.135204,-1.17854,0.0,0.0
neutral_45,creative_requests,neutral_filler,1P,,"[User]: Write the first line of a novel I'd actually want to read.
[Assistant]:","[User]: Write the first line of a novel I'd actually want to read.
[Assistant]:",0,1,0,0,14,2,0,0.0,0.07142857142857142,0.0,0.0,0,neutral_filler,creative_requests,0.162156,-1.151004,0.0,0.0
neutral_46,creative_requests,neutral_filler,1P,,"[User]: Invent a new holiday and describe how people celebrate it.
[Assistant]:","[User]: Invent a new holiday and describe how people celebrate it.
[Assistant]:",0,0,0,0,12,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,-0.24720399999999998,-0.910916,0.0,0.0
neutral_47,creative_requests,neutral_filler,1P,,"[User]: Write a very short horror story in exactly two sentences.
[Assistant]:","[User]: Write a very short horror story in exactly two sentences.
[Assistant]:",0,0,0,0,12,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,0.522402,-0.9447960000000001,0.0,0.0
neutral_48,creative_requests,neutral_filler,1P,,"[User]: Give a restaurant a five-star review where everything that happened was technically true but sounds amazing.
[Assistant]:","[User]: Give a restaurant a five-star review where everything that happened was technically true but sounds amazing.
[Assistant]:",0,0,0,0,19,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,0.19475800000000004,-0.873532,0.0,0.0
neutral_49,creative_requests,neutral_filler,1P,,"[User]: Write a breakup letter from the ocean to the shore.
[Assistant]:","[User]: Write a breakup letter from the ocean to the shore.
[Assistant]:",0,0,0,0,12,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,0.003694000000000024,-1.002008,0.0,0.0
neutral_50,creative_requests,neutral_filler,1P,,"[User]: Tell me what a tree would write in its diary.
[Assistant]:","[User]: Tell me what a tree would write in its diary.
[Assistant]:",0,1,0,0,12,2,0,0.0,0.08333333333333333,0.0,0.0,0,neutral_filler,creative_requests,-0.279144,-1.128372,0.0,0.0
neutral_51,creative_requests,neutral_filler,1P,,"[User]: Write an ad for a product that doesn't exist yet.
[Assistant]:","[User]: Write an ad for a product that doesn't exist yet.
[Assistant]:",0,0,0,0,12,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,-0.17432399999999998,-0.84622,0.0,0.0
neutral_52,creative_requests,neutral_filler,1P,,"[User]: Describe what silence tastes like.
[Assistant]:","[User]: Describe what silence tastes like.
[Assistant]:",0,0,0,0,7,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,-0.359612,-1.194568,0.0,0.0
neutral_53,creative_requests,neutral_filler,1P,,"[User]: Write me a recipe but the ingredients are all emotions.
[Assistant]:","[User]: Write me a recipe but the ingredients are all emotions.
[Assistant]:",0,1,0,0,12,2,0,0.0,0.08333333333333333,0.0,0.0,0,neutral_filler,creative_requests,0.03827399999999999,-1.094588,0.0,0.0
neutral_54,creative_requests,neutral_filler,1P,,"[User]: Give me a three-sentence sci-fi plot I haven't heard before.
[Assistant]:","[User]: Give me a three-sentence sci-fi plot I haven't heard before.
[Assistant]:",0,2,0,0,14,2,0,0.0,0.14285714285714285,0.0,0.0,0,neutral_filler,creative_requests,0.257328,-0.66094,0.0,0.0
neutral_55,creative_requests,neutral_filler,1P,,"[User]: Describe a city that exists only at 3am.
[Assistant]:","[User]: Describe a city that exists only at 3am.
[Assistant]:",0,0,0,0,10,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,-0.48989200000000005,-0.683616,0.0,0.0
neutral_56,creative_requests,neutral_filler,1P,,"[User]: Write a love letter from the moon to the earth.
[Assistant]:","[User]: Write a love letter from the moon to the earth.
[Assistant]:",0,0,0,0,12,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,-0.18849800000000003,-1.111116,0.0,0.0
neutral_57,creative_requests,neutral_filler,1P,,"[User]: Write a job posting for the position of 'professional overthinker.'
[Assistant]:","[User]: Write a job posting for the position of 'professional overthinker.'
[Assistant]:",0,0,0,0,13,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,-0.14812199999999998,-0.470108,0.0,0.0
neutral_58,creative_requests,neutral_filler,1P,,"[User]: Invent a word for the feeling of almost remembering something.
[Assistant]:","[User]: Invent a word for the feeling of almost remembering something.
[Assistant]:",0,0,0,0,12,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,0.016132000000000014,-0.874812,0.0,0.0
neutral_59,creative_requests,neutral_filler,1P,,"[User]: Write a news headline from the year 2150.
[Assistant]:","[User]: Write a news headline from the year 2150.
[Assistant]:",0,0,0,0,9,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,-0.23729399999999998,-1.30456,0.0,0.0
neutral_60,creative_requests,neutral_filler,1P,,"[User]: Write a one-sentence biography of a fictional person who lived a very quiet life.
[Assistant]:","[User]: Write a one-sentence biography of a fictional person who lived a very quiet life.
[Assistant]:",0,0,0,0,17,2,0,0.0,0.0,0.0,0.0,0,neutral_filler,creative_requests,-0.010513999999999992,-1.3156120000000002,0.0,0.0
neutral_61,task_assistance,neutral_filler,1P,,"[User]: Can you help me write a professional email declining a meeting?
[Assistant]:","[User]: Can you help me write a professional email declining a meeting?
[Assistant]:",1,1,0,0,13,2,1,0.07692307692307693,0.07692307692307693,0.0,0.0,0,neutral_filler,task_assistance,-0.371258,-0.421644,0.0,0.0
neutral_62,task_assistance,neutral_filler,1P,,"[User]: I need to write a cover letter for a marketing position. Can you help me get started?
[Assistant]:","[User]: I need to write a cover letter for a marketing position. Can you help me get started?
[Assistant]:",1,2,0,0,19,2,1,0.05263157894736842,0.10526315789473684,0.0,0.0,0,neutral_filler,task_assistance,-0.683396,-0.52088,0.0,0.0
neutral_63,task_assistance,neutral_filler,1P,,"[User]: Can you proofread this sentence for me: 'Their going to the store later to pick up there things.'
[Assistant]:","[User]: Can you proofread this sentence for me: 'Their going to the store later to pick up there things.'
[Assistant]:",1,1,0,0,21,2,0,0.047619047619047616,0.047619047619047616,0.0,0.0,0,neutral_filler,task_assistance,-0.580226,-0.718432,0.0,0.0
neutral_64,task_assistance,neutral_filler,1P,,"[User]: I need a simple weekly meal plan for one person. Nothing fancy.
[Assistant]:","[User]: I need a simple weekly meal plan for one person. Nothing fancy.
[Assistant]:",0,1,0,0,14,2,0,0.0,0.07142857142857142,0.0,0.0,0,neutral_filler,task_assistance,-0.923592,-1.195508,0.0,0.0
neutral_65,task_assistance,neutral_filler,1P,,"[User]: Help me come up with a name for my small bakery. It's cozy and neighborhood-focused.
[Assistant]:","[User]: Help me come up with a name for my small bakery. It's cozy and neighborhood-focused.
[Assistant]:",0,2,0,0,18,2,0,0.0,0.1111111111111111,0.0,0.0,0,neutral_filler,task_assistance,-0.963086,-0.9323319999999999,0.0,0.0
neutral_66,task_assistance,neutral_filler,1P,,"[User]: Can you make this paragraph shorter without losing the meaning?
[Assistant]:","[User]: Can you make this paragraph shorter without losing the meaning?
[Assistant]:",1,0,0,0,12,2,1,0.08333333333333333,0.0,0.0,0.0,0,neutral_filler,task_assistance,0.3290040000000001,-1.2817680000000002,0.0,0.0
neutral_67,task_assistance,neutral_filler,1P,,"[User]: I have a job interview tomorrow. Can you give me some common questions to prepare for?
[Assistant]:","[User]: I have a job interview tomorrow. Can you give me some common questions to prepare for?
[Assistant]:",1,2,0,0,18,2,1,0.05555555555555555,0.1111111111111111,0.0,0.0,0,neutral_filler,task_assistance,-0.626516,-0.31867999999999996,0.0,0.0
neutral_68,task_assistance,neutral_filler,1P,,"[User]: I need to apologize to a friend in writing. Can you help me draft something sincere?
[Assistant]:","[User]: I need to apologize to a friend in writing. Can you help me draft something sincere?
[Assistant]:",1,2,0,0,18,2,1,0.05555555555555555,0.1111111111111111,0.0,0.0,0,neutral_filler,task_assistance,-0.18886400000000003,-0.139128,0.0,0.0
neutral_69,task_assistance,neutral_filler,1P,,"[User]: Can you help me make a simple budget for someone earning about $3,000 a month?
[Assistant]:","[User]: Can you help me make a simple budget for someone earning about $3,000 a month?
[Assistant]:",1,1,0,0,16,2,1,0.0625,0.0625,0.0,0.0,0,neutral_filler,task_assistance,-0.720196,-0.622376,0.0,0.0
neutral_70,task_assistance,neutral_filler,1P,,"[User]: I need to give feedback to a colleague but I want to keep it constructive. Help me phrase it.
[Assistant]:","[User]: I need to give feedback to a colleague but I want to keep it constructive. Help me phrase it.
[Assistant]:",0,3,0,0,21,2,0,0.0,0.14285714285714285,0.0,0.0,0,neutral_filler,task_assistance,0.08059999999999999,-0.431336,0.0,0.0
neutral_71,task_assistance,neutral_filler,1P,,"[User]: Can you write a short bio for my LinkedIn profile? I'm a software engineer with five years of experience.
[Assistant]:","[User]: Can you write a short bio for my LinkedIn profile? I'm a software engineer with five years of experience.
[Assistant]:",1,2,0,0,21,2,1,0.047619047619047616,0.09523809523809523,0.0,0.0,0,neutral_filler,task_assistance,-0.561782,-1.139448,0.0,0.0
neutral_72,task_assistance,neutral_filler,1P,,"[User]: Help me plan a one-day itinerary for a first-time visitor to Rome.
[Assistant]:","[User]: Help me plan a one-day itinerary for a first-time visitor to Rome.
[Assistant]:",0,1,0,0,16,2,0,0.0,0.0625,0.0,0.0,0,neutral_filler,task_assistance,-1.089008,-0.826772,0.0,0.0
